Position,Track Name,Artist,Streams,URL,Week Start Date,Week End Date,Acousticness,Album,Danceability,Duration (ms),Energy,Explicit,Image,Instrumentalness,Key,Liveness,Loudness,Mode,Popularity,Speechiness,Tempo,Time Signature,Valence
32,Location,Khalid,3837056,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif,2017-10-06,2017-10-13,0.33,American Teen,0.736,219080,0.449,False,https://i.scdn.co/image/3f2cc8df9f891830695c00446ce86bd892e60886,0.000162,1,0.0898,-11.462,0,83,0.425,80.126,4,0.326
33,Fuck Love (feat. Trippie Redd),XXXTENTACION,3700210,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2,2017-10-06,2017-10-13,0.0172,17,0.797,146520,0.533,True,https://i.scdn.co/image/46bc351f18dbb3dddcf451fa962737c3a2aff0ff,0.000152,0,0.103,-9.74,0,87,0.0412,131.036,4,0.329
34,Love Galore (feat. Travis Scott),SZA,3661650,https://open.spotify.com/track/0q75NwOoFiARAVp4EXU4Bs,2017-10-06,2017-10-13,0.111,Ctrl,0.795,275080,0.594,True,https://i.scdn.co/image/858107cdf591e0257617a751f331f7bc1debcfca,0.0,0,0.162,-6.2,1,78,0.0747,135.002,4,0.409
35,Bad At Love,Halsey,3627235,https://open.spotify.com/track/7y9iMe8SOB6z3NoHE2OfXl,2017-10-06,2017-10-13,0.0604,hopeless fountain kingdom (Deluxe),0.675,181279,0.751,False,https://i.scdn.co/image/9373fab2538eefd183cdd8ae086726b7ddeee001,0.0,0,0.0893,-3.539,1,80,0.0296,118.384,4,0.612
36,Glorious (feat. Skylar Grey),Macklemore,3595773,https://open.spotify.com/track/0CokSRCu5hZgPxcZBaEzVE,2017-10-06,2017-10-13,0.0323,GEMINI,0.731,220454,0.794,True,https://i.scdn.co/image/a86102b9d497c93537c718a4a532dad346a6ff98,2.59e-05,0,0.112,-5.126,0,79,0.0522,139.994,4,0.356
37,Transportin',Kodak Black,3571000,https://open.spotify.com/track/1WIZiOuNO3woKfdlSK2gNn,2017-10-06,2017-10-13,0.0319,Project Baby 2,0.804,169345,0.66,True,https://i.scdn.co/image/3d461dd2722e109db7e55b69ab8cd6fbfd6041b0,0.0,10,0.103,-4.86,0,74,0.0726,94.053,4,0.257
38,Let You Down,NF,3519589,https://open.spotify.com/track/52okn5MNA47tk87PeZJLEL,2017-10-06,2017-10-13,0.298,Perception,0.656,212120,0.721,False,https://i.scdn.co/image/a1d11ea7686f1d0a31c223abb86da10bbfb8365a,0.0,5,0.173,-5.665,0,84,0.122,148.066,4,0.468
39,Go Flex,Post Malone,3434159,https://open.spotify.com/track/5yuShbu70mtHXY0yLzCQLQ,2017-10-06,2017-10-13,0.228,Stoney (Deluxe),0.665,179613,0.498,True,https://i.scdn.co/image/642a2144f2355ff17a0e0b9bb60e5013bafb59d9,0.0,5,0.0757,-8.185,1,81,0.0831,81.967,4,0.127
40,Slippery (feat. Gucci Mane),Migos,3424573,https://open.spotify.com/track/6p8NuHm8uCGnn2Dtbtf7zE,2017-10-06,2017-10-13,0.307,Culture,0.92,304041,0.674,True,https://i.scdn.co/image/4047ff295bb33fc7b24cac467764e014b4803e11,0.0,1,0.104,-5.662,0,78,0.264,141.967,4,0.741
41,Plain Jane,A$AP Ferg,3382259,https://open.spotify.com/track/4dVpf9jZjcORqGTLUaeYj9,2017-10-06,2017-10-13,0.0651,Still Striving,0.797,173600,0.844,True,https://i.scdn.co/image/338e8f6a727ac686e3eb3de21a54c5ef6e10c68a,0.0,11,0.087,-5.482,1,80,0.275,170.142,4,0.52
42,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,3348817,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn,2017-10-06,2017-10-13,0.047,All Your Fault: Pt. 2,0.643,163870,0.783,False,https://i.scdn.co/image/c89ea26344e4eb73c641e9520d1df684c30722de,0.0,10,0.083,-6.458,1,85,0.0856,154.084,4,0.579
43,Mi Gente (feat. Beyoncé),J Balvin,3341001,https://open.spotify.com/track/7fwXWKdDNI5IutOMc5OKYw,2017-10-06,2017-10-13,0.0249,Mi Gente (feat. Beyoncé),0.705,209733,0.714,False,https://i.scdn.co/image/9954c96d21486da541793eca1d7a338b45509f8c,0.0,11,0.253,-6.39,0,22,0.0792,104.996,4,0.434
44,Mi Gente,J Balvin,3328756,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8,2017-10-06,2017-10-13,0.0148,Mi Gente,0.543,189440,0.677,False,https://i.scdn.co/image/d7568e93704a1bb56e863a6e3a186308ce166c60,6.21e-06,11,0.13,-4.915,0,25,0.0993,103.809,4,0.294
45,The Race,Tay-K,3288664,https://open.spotify.com/track/5RCfvwDewu6p2x1mEI6smX,2017-10-06,2017-10-13,0.0168,#SantanaWorld,0.788,140945,0.533,True,https://i.scdn.co/image/c9ad0b8d9930a0b9c03bbda7e5b17ca665065e51,0.0,9,0.204,-7.594,1,6,0.352,80.04,4,0.468
46,How Long,Charlie Puth,3257084,https://open.spotify.com/track/32DGGj6KlNuBr6WaqRxpxi,2017-10-06,2017-10-13,0.189,How Long,0.849,198237,0.581,False,https://i.scdn.co/image/7cb8c76a426fe98cb1dc688e72139c20db0e29dd,3.61e-06,1,0.0805,-5.243,0,26,0.0767,110.008,4,0.779
47,"Homemade Dynamite (Feat. Khalid, Post Malone & SZA) - REMIX",Lorde,3246883,https://open.spotify.com/track/69Naniu2KjKjaQOBUagE8U,2017-10-06,2017-10-13,0.272,"Homemade Dynamite (Feat. Khalid, Post Malone & SZA) [REMIX]",0.541,214255,0.557,True,https://i.scdn.co/image/2d0150f1d42db323cffce381115aec799a9b8b2d,0.0,0,0.156,-5.094,0,15,0.173,106.122,4,0.173
48,Believer,Imagine Dragons,3181200,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6,2017-10-06,2017-10-13,0.0524,Evolve,0.779,204347,0.787,False,https://i.scdn.co/image/37ffb5905818e873b3b7905274669b8a5d277810,0.0,10,0.14,-4.305,0,26,0.108,124.982,4,0.708
49,"Let Me Go (with Alesso, Florida Georgia Line & watt)",Hailee Steinfeld,3080313,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y,2017-10-06,2017-10-13,0.0393,"Let Me Go (with Alesso, Florida Georgia Line & watt)",0.659,174800,0.717,False,https://i.scdn.co/image/05c542421f2f9808db5bc99a11fd77e003fc65aa,0.0,8,0.0769,-4.202,1,31,0.0581,103.036,4,0.71
50,Strip That Down,Liam Payne,2994970,https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ,2017-10-06,2017-10-13,0.246,Strip That Down,0.869,204502,0.485,False,https://i.scdn.co/image/978fbc15d3eea96ec902061a305880abdcd0465c,0.0,6,0.0765,-5.595,1,25,0.0545,106.028,4,0.527
51,Magnolia,Playboi Carti,2920180,https://open.spotify.com/track/1e1JKLEDKP7hEQzJfNAgPl,2017-10-06,2017-10-13,0.0113,Playboi Carti,0.791,181812,0.581,True,https://i.scdn.co/image/e5b4319de870de7b1c6837de4725cea1a98b90ec,0.0,11,0.35,-7.323,0,77,0.286,162.99,4,0.438
52,Despacito - Remix,Luis Fonsi,2892457,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb,2017-10-06,2017-10-13,0.229,Despacito Feat. Justin Bieber (Remix),0.694,228827,0.815,False,https://i.scdn.co/image/b923e1b7bb8130e96a0a50d5935c9d35af2b5a9d,0.0,2,0.0924,-4.328,1,32,0.12,88.931,4,0.813
53,DNA.,Kendrick Lamar,2808253,https://open.spotify.com/track/6HZILIRieu8S0iqY8kIKhj,2017-10-06,2017-10-13,0.00454,DAMN.,0.638,185947,0.523,True,https://i.scdn.co/image/72a11ced4752d3e6b9106839b650afc696c63d5a,0.0,1,0.0842,-6.664,1,81,0.357,139.913,4,0.422
54,LOVE. FEAT. ZACARI.,Kendrick Lamar,2747939,https://open.spotify.com/track/6PGoSes0D9eUDeeAafB2As,2017-10-06,2017-10-13,0.264,DAMN.,0.8,213400,0.585,True,https://i.scdn.co/image/72a11ced4752d3e6b9106839b650afc696c63d5a,0.0,10,0.153,-7.343,1,80,0.0924,126.058,4,0.779
55,Friends (with BloodPop®),Justin Bieber,2721939,https://open.spotify.com/track/7nZmah2llfvLDiUjm0kiyz,2017-10-06,2017-10-13,0.00459,Friends (with BloodPop®),0.744,189467,0.739,False,https://i.scdn.co/image/7246a6cecb19d03a7a9dc83bab10e9ae4e1c82b5,0.0,8,0.306,-5.35,1,26,0.0387,104.99,4,0.649
56,Relationship (feat. Future),Young Thug,2698730,https://open.spotify.com/track/25oOaleife6E2MIKmFkPvg,2017-10-06,2017-10-13,0.00252,Beautiful Thugger Girls,0.842,215307,0.597,True,https://i.scdn.co/image/3d680debfbef703f9c16d30ab6d22c235eb74fa6,0.0,2,0.124,-6.336,1,76,0.0627,145.992,4,0.298
57,Attention,Charlie Puth,2665670,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv,2017-10-06,2017-10-13,0.0969,Attention,0.774,211475,0.626,False,https://i.scdn.co/image/b5ab3ac1e2ae84b25a44c477fc7d3f28a5715ea6,3.12e-05,3,0.0848,-4.432,0,29,0.0432,100.041,4,0.777
58,Redbone,Childish Gambino,2626471,https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y,2017-10-06,2017-10-13,0.172,"""Awaken, My Love!""",0.745,326933,0.356,True,https://i.scdn.co/image/7fc3038cd640421f0b9f943a3854075227dc9b35,0.00943,1,0.123,-10.425,1,81,0.0941,160.033,4,0.607
59,What Ifs,Kane Brown,2619977,https://open.spotify.com/track/7zVCrzzEJU7u24sbJPXA5W,2017-10-06,2017-10-13,0.00898,Kane Brown,0.612,188253,0.799,False,https://i.scdn.co/image/cd3bf63e9739f644d41c19bffeaee4feeb0e3c4a,0.0,10,0.172,-4.603,1,77,0.0275,125.976,4,0.687
60,Wild Thoughts (feat. Rihanna & Bryson Tiller),DJ Khaled,2619340,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi,2017-10-06,2017-10-13,0.0329,Grateful,0.671,204173,0.672,True,https://i.scdn.co/image/f26e40fe6fd640f3106487566233e0f364b9dcb7,0.0,0,0.118,-3.094,0,77,0.0688,97.98,4,0.632
61,Body Like A Back Road,Sam Hunt,2595667,https://open.spotify.com/track/7mldq42yDuxiUNn08nvzHO,2017-10-06,2017-10-13,0.463,Body Like A Back Road,0.731,165387,0.469,False,https://i.scdn.co/image/b12ffd9b8cb9abf936c1ef1c3c54e33df4f6dd71,1.04e-06,5,0.103,-7.226,1,79,0.0326,98.963,4,0.631
62,Stargazing,Kygo,2578350,https://open.spotify.com/track/0Zbbxnx4SGGHoIow4PpISP,2017-10-06,2017-10-13,0.152,Stargazing - EP,0.677,236853,0.497,False,https://i.scdn.co/image/1b373d6d41807abd5d1a97355244d33e58999588,0.0,5,0.0911,-5.763,1,78,0.0809,99.137,4,0.419
63,It's A Vibe,2 Chainz,2568492,https://open.spotify.com/track/6H0AwSQ20mo62jGlPGB8S6,2017-10-06,2017-10-13,0.0317,Pretty Girls Like Trap Music,0.822,210200,0.505,True,https://i.scdn.co/image/19c7c77d62f91b42d479042285aeffa49f5b5037,0.000911,7,0.114,-7.384,1,76,0.147,73.003,4,0.523
64,Everybody Dies In Their Nightmares,XXXTENTACION,2539736,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7,2017-10-06,2017-10-13,0.847,17,0.734,95467,0.57,True,https://i.scdn.co/image/46bc351f18dbb3dddcf451fa962737c3a2aff0ff,2.14e-05,7,0.112,-7.066,0,86,0.133,129.953,4,0.689
65,Mask Off,Future,2532491,https://open.spotify.com/track/3rOSwuTsUlJp0Pu0MkN8r8,2017-10-06,2017-10-13,0.0102,FUTURE,0.833,204600,0.434,True,https://i.scdn.co/image/6b311ec6e3d6999a14e7d1ea8841d00226c292c6,0.0219,2,0.165,-8.795,1,20,0.431,150.062,4,0.281
66,Candy Paint,Post Malone,2493582,https://open.spotify.com/track/4wdZdkEugVVorAfzqRqC6N,2017-10-06,2017-10-13,0.604,The Fate of the Furious: The Album,0.672,229053,0.684,True,https://i.scdn.co/image/650c30f1787542f935c568d89098f0d1ffaa8db3,0.0,4,0.081,-5.468,1,60,0.158,180.008,4,0.428
67,...Ready For It?,Taylor Swift,2488055,https://open.spotify.com/track/19WjVVgXjdKXfLXoaDPwTM,2017-10-06,2017-10-13,0.0573,...Ready For It?,0.616,208198,0.77,False,https://i.scdn.co/image/39cb05d373ddb356dd8f5357810ab35fdec9f6e1,0.0,2,0.159,-6.5,1,10,0.142,160.049,4,0.412
68,White Iverson,Post Malone,2480227,https://open.spotify.com/track/6eT7xZZlB2mwyzJ2sUKG6w,2017-10-06,2017-10-13,0.233,Stoney (Deluxe),0.675,256533,0.562,True,https://i.scdn.co/image/642a2144f2355ff17a0e0b9bb60e5013bafb59d9,0.0,7,0.0816,-7.678,1,81,0.0352,130.098,4,0.309
69,Sauce It Up,Lil Uzi Vert,2468328,https://open.spotify.com/track/1uL78kFWxhz3umTMWJu8n5,2017-10-06,2017-10-13,0.0715,Luv Is Rage 2,0.813,207039,0.528,True,https://i.scdn.co/image/ead73f726959b82d78c41d28ca41edfef92b1c87,0.0,6,0.125,-6.305,0,74,0.313,79.532,4,0.131
70,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",DJ Khaled,2460400,https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817,2017-10-06,2017-10-13,0.0552,Grateful,0.609,288600,0.668,True,https://i.scdn.co/image/f26e40fe6fd640f3106487566233e0f364b9dcb7,0.0,7,0.167,-4.284,1,77,0.0367,80.924,4,0.811
71,Shape of You,Ed Sheeran,2397465,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,2017-10-06,2017-10-13,0.581,÷ (Deluxe),0.825,233713,0.652,False,https://i.scdn.co/image/89aa98e9adeea8a55845e615f76a9e2eac120b39,0.0,1,0.0931,-3.183,0,86,0.0802,95.977,4,0.931
72,wokeuplikethis*,Playboi Carti,2360773,https://open.spotify.com/track/59J5nzL1KniFHnU120dQzt,2017-10-06,2017-10-13,0.0138,Playboi Carti,0.785,235535,0.62,True,https://i.scdn.co/image/e5b4319de870de7b1c6837de4725cea1a98b90ec,0.0,8,0.15,-6.668,1,75,0.254,78.476,4,0.478
73,Boss,Lil Pump,2340380,https://open.spotify.com/track/1rsAFUCa6BVMgRQ3FCQQsi,2017-10-06,2017-10-13,0.0304,Lil Pump,0.803,106021,0.789,True,https://i.scdn.co/image/4d5883687a23b4b2b4a4c6ea940c84f11fb7fdee,0.0,10,0.378,-3.434,0,71,0.0383,119.999,4,0.647
74,No Limit,G-Eazy,2305795,https://open.spotify.com/track/2Xqd0wUttjueBfdcltADOv,2017-10-06,2017-10-13,0.0117,No Limit,0.838,245387,0.771,True,https://i.scdn.co/image/63aaca124eb2e8ec0db6c03f586e4cb4ffa14fb8,0.0,1,0.0853,-3.791,1,77,0.244,175.957,4,0.405
75,Questions,Chris Brown,2298510,https://open.spotify.com/track/5XQMr19TL7Mfksq9zihbOu,2017-10-06,2017-10-13,0.00543,Questions,0.614,129478,0.598,False,https://i.scdn.co/image/c90a29379597b6a9884acbfaf7a60538be89b0a1,0.0,10,0.1,-6.335,0,70,0.0561,105.803,4,0.565
76,Help Me Out (with Julia Michaels),Maroon 5,2258640,https://open.spotify.com/track/2uSLx5uwRIhiA3sJJraNqX,2017-10-06,2017-10-13,0.479,Help Me Out,0.938,193604,0.549,False,https://i.scdn.co/image/657d2457db087b30a99e6f4cd1f335d5de8762bf,3.92e-05,11,0.101,-4.884,1,8,0.067,115.036,4,0.52
77,Good Old Days (feat. Kesha),Macklemore,2248423,https://open.spotify.com/track/2Za1AlJNvksouPPWbXpR2X,2017-10-06,2017-10-13,0.446,GEMINI,0.712,240507,0.51,False,https://i.scdn.co/image/a86102b9d497c93537c718a4a532dad346a6ff98,2.46e-05,8,0.112,-8.162,1,74,0.0633,122.964,4,0.268
78,Back to You (feat. Bebe Rexha & Digital Farm Animals),Louis Tomlinson,2233247,https://open.spotify.com/track/7F9vK8hNFMml4GtHsaXui6,2017-10-06,2017-10-13,0.207,Back to You (feat. Bebe Rexha & Digital Farm Animals),0.683,190428,0.53,True,https://i.scdn.co/image/d7b7b08098b9236a75c608f097cf15c8bdf1500b,0.0,5,0.394,-4.918,0,75,0.142,75.016,4,0.645
79,Slow Hands,Niall Horan,2218500,https://open.spotify.com/track/167NczpNbRF7oWakJaY3Hh,2017-10-06,2017-10-13,0.0142,Slow Hands,0.728,188174,0.426,False,https://i.scdn.co/image/ab4e8c90f576baf9773390f44f0badb15edab00f,0.0,0,0.0546,-6.69,1,21,0.0509,85.908,4,0.844
80,I Like Me Better,Lauv,2181062,https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9,2017-10-06,2017-10-13,0.535,I Like Me Better,0.752,197437,0.505,False,https://i.scdn.co/image/a027cb3b321afbe699ebed8fbc6cf8bbb4d0f1bb,2.55e-06,9,0.104,-7.621,1,85,0.253,91.97,4,0.419
81,LOYALTY. FEAT. RIHANNA.,Kendrick Lamar,2171820,https://open.spotify.com/track/6SwRhMLwNqEi6alNPVG00n,2017-10-06,2017-10-13,0.0265,DAMN.,0.658,227360,0.535,True,https://i.scdn.co/image/72a11ced4752d3e6b9106839b650afc696c63d5a,0.0,9,0.2,-8.983,0,75,0.0573,110.684,4,0.419
82,Praying,Kesha,2154504,https://open.spotify.com/track/0jdny0dhgjUwoIp5GkqEaA,2017-10-06,2017-10-13,0.491,Rainbow,0.576,230267,0.39,False,https://i.scdn.co/image/82645f23725ec1a1c4ed9e4ce87e1290e6bae085,0.0,10,0.111,-7.202,1,74,0.0297,73.433,4,0.319
83,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",Calvin Harris,2143037,https://open.spotify.com/track/5bcTCxgc7xVfSaMV3RuVke,2017-10-06,2017-10-13,0.0642,Funk Wav Bounces Vol.1,0.893,223413,0.745,True,https://i.scdn.co/image/c3bca5f6e386f6c524800eb269c8483ce69909bd,0.0,11,0.0943,-3.105,0,77,0.0571,101.018,4,0.872
84,iSpy (feat. Lil Yachty),KYLE,2114470,https://open.spotify.com/track/2EEeOnHehOozLq4aS0n6SL,2017-10-06,2017-10-13,0.378,iSpy (feat. Lil Yachty),0.746,253107,0.653,True,https://i.scdn.co/image/f16a925a9d2ac7f03e1fcbc226b740af06d5d65b,0.0,7,0.229,-6.745,1,76,0.289,75.016,4,0.672
85,New Freezer (feat. Kendrick Lamar),Rich The Kid,2108339,https://open.spotify.com/track/4pYZLpX23Vx8rwDpJCpPTA,2017-10-06,2017-10-13,0.0424,New Freezer (feat. Kendrick Lamar),0.888,193173,0.664,True,https://i.scdn.co/image/c05a6f8c18e8f77f881c07c236f60bb81306f89d,0.0,0,0.0734,-10.13,1,9,0.341,140.012,4,0.53
86,do re mi (feat. Gucci Mane),blackbear,2105782,https://open.spotify.com/track/53mrVsi49rLHIaKBiSvElG,2017-10-06,2017-10-13,0.007,do re mi (feat. Gucci Mane),0.746,233705,0.647,True,https://i.scdn.co/image/cd3d0940c60961b22fccb612cdd1183f85726145,0.0,8,0.156,-6.388,1,66,0.052,112.015,3,0.196
87,Say You Won't Let Go,James Arthur,2061648,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,2017-10-06,2017-10-13,0.695,Back from the Edge,0.358,211467,0.557,False,https://i.scdn.co/image/c8637be962e25fe28fc53d9f6d6896b60589aeff,0.0,10,0.0902,-7.398,1,83,0.059,85.043,4,0.494
88,Perplexing Pegasus,Rae Sremmurd,2035741,https://open.spotify.com/track/2nYwV62UABTH0NanrwVIdQ,2017-10-06,2017-10-13,0.000725,Perplexing Pegasus,0.897,204787,0.448,True,https://i.scdn.co/image/fd739815b64ee121200f6949d694d60fc03bcd85,1.17e-05,1,0.365,-8.874,1,7,0.0766,145.971,4,0.316
89,Tunnel Vision,Kodak Black,2016557,https://open.spotify.com/track/4Q3N4Ct4zCuIHuZ65E3BD4,2017-10-06,2017-10-13,0.0576,Painting Pictures,0.497,268187,0.489,True,https://i.scdn.co/image/482b2cb28d0f20ad28357429045a5ff5bb6ed42c,9.91e-05,11,0.122,-7.724,0,76,0.294,171.853,4,0.231
90,That's What I Like,Bruno Mars,2013213,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU,2017-10-06,2017-10-13,0.013,24K Magic,0.853,206693,0.56,False,https://i.scdn.co/image/63ddbd647a5a4e672da6b6eb29cfc38c985bffca,0.0,1,0.0944,-4.961,1,83,0.0406,134.066,4,0.86
91,Lonely Together (feat. Rita Ora),Avicii,2011265,https://open.spotify.com/track/2OALaHcDdKkjYEpAr0Qzab,2017-10-06,2017-10-13,0.134,AVĪCI (01),0.655,181812,0.666,False,https://i.scdn.co/image/9a82b3a3922fd6c625f42b764782f9ea8006d9f6,2.12e-05,5,0.0683,-5.309,1,59,0.0612,102.977,4,0.272
92,D Rose,Lil Pump,1981398,https://open.spotify.com/track/1fEl5TPKRJAsuP6TqZ23hB,2017-10-06,2017-10-13,0.201,Lil Pump,0.781,135497,0.553,True,https://i.scdn.co/image/4d5883687a23b4b2b4a4c6ea940c84f11fb7fdee,0.000233,0,0.383,-4.277,1,68,0.0735,121.968,4,0.308
93,There's Nothing Holdin' Me Back,Shawn Mendes,1957762,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu,2017-10-06,2017-10-13,0.381,Illuminate (Deluxe),0.857,199440,0.8,False,https://i.scdn.co/image/a722bc756928bcb05e3882bef445d483a941720b,0.0,2,0.0913,-4.035,1,31,0.0583,121.996,4,0.966
94,Unforgettable,Thomas Rhett,1952697,https://open.spotify.com/track/30MM5jWpUmOxtTNd9Ey5LZ,2017-10-06,2017-10-13,0.032,Life Changes,0.663,157080,0.738,False,https://i.scdn.co/image/91302a72b1f5e845c4ad878cbbc0a22062d72441,0.000225,7,0.0856,-5.48,1,72,0.0303,130.02,4,0.825
95,DNA,BTS,1946741,https://open.spotify.com/track/5SE57ljOIUJ1ybL9U6CuBH,2017-10-06,2017-10-13,0.022,Love Yourself 承 'Her',0.598,223123,0.775,False,https://i.scdn.co/image/107a89788f447c3226e85ebf0d7c5c3c81376815,0.0,1,0.0677,-4.035,0,75,0.0545,129.819,4,0.687
96,Undefeated (feat. 21 Savage),A Boogie Wit da Hoodie,1939776,https://open.spotify.com/track/2vaMWMPMgsWX4fwJiKmdWm,2017-10-06,2017-10-13,0.293,The Bigger Artist,0.717,174012,0.753,True,https://i.scdn.co/image/8f38421a8468c17f5fccb0373ab9a3c71e35ef4a,0.0,7,0.158,-4.609,0,63,0.311,169.857,4,0.631
97,Losin Control,Russ,1927464,https://open.spotify.com/track/4cxMGhkinTocPSVVKWIw0d,2017-10-06,2017-10-13,0.515,There's Really A Wolf,0.759,237507,0.245,True,https://i.scdn.co/image/7f5511ed5fd0c3d02ae19655a26a9b3ee6937f5b,0.000154,6,0.102,-6.545,1,78,0.138,96.992,4,0.209
98,Bounce Back,Big Sean,1921489,https://open.spotify.com/track/0SGkqnVQo9KPytSri1H6cF,2017-10-06,2017-10-13,0.105,I Decided.,0.77,222360,0.567,True,https://i.scdn.co/image/d2fdf6b4ea3ea023509ec858ceafdbbf20c67611,0.0,2,0.125,-5.698,1,78,0.175,81.477,4,0.26
99,The Weekend,SZA,1898221,https://open.spotify.com/track/6gU9OKjOE7ghfEd55oRO57,2017-10-06,2017-10-13,0.241,Ctrl,0.487,272187,0.366,True,https://i.scdn.co/image/858107cdf591e0257617a751f331f7bc1debcfca,0.0,8,0.126,-9.405,0,75,0.0531,68.191,5,0.161
100,What About Us,P!nk,1894108,https://open.spotify.com/track/31MkGwj0SWgZaTvEt5Hgxv,2017-10-06,2017-10-13,0.0254,What About Us,0.386,271520,0.594,False,https://i.scdn.co/image/e7675744b55e0b03723a3705937b06390ecc1772,3.03e-06,1,0.0873,-6.186,1,69,0.0565,113.843,4,0.187
101,Look At Me!,XXXTENTACION,1888405,https://open.spotify.com/track/7floNISpH8VF4z4459Qo18,2017-10-06,2017-10-13,0.259,Look At Me!,0.763,126346,0.726,True,https://i.scdn.co/image/aa9519aeba62c5513d2b2fb24190cb9ba98437a1,0.0,1,0.0976,-6.405,1,82,0.282,139.059,4,0.349
102,Say A',A Boogie Wit da Hoodie,1885829,https://open.spotify.com/track/3AMnOVxEHUgVrythGgqPhI,2017-10-06,2017-10-13,0.391,The Bigger Artist,0.831,214854,0.814,True,https://i.scdn.co/image/8f38421a8468c17f5fccb0373ab9a3c71e35ef4a,0.0,5,0.109,-5.18,1,67,0.474,161.041,4,0.846
103,Flex Like Ouu,Lil Pump,1864117,https://open.spotify.com/track/2hJWZvTw4QVBwC14ZNs1Ib,2017-10-06,2017-10-13,0.189,Lil Pump,0.858,108213,0.435,True,https://i.scdn.co/image/4d5883687a23b4b2b4a4c6ea940c84f11fb7fdee,0.0,6,0.0925,-11.286,1,66,0.0661,141.993,4,0.704
104,Bad and Boujee (feat. Lil Uzi Vert),Migos,1863329,https://open.spotify.com/track/4Km5HrUvYTaSUfiSGPJeQR,2017-10-06,2017-10-13,0.061,Culture,0.927,343150,0.665,True,https://i.scdn.co/image/4047ff295bb33fc7b24cac467764e014b4803e11,0.0,11,0.123,-5.313,1,78,0.244,127.076,4,0.175
105,Passionfruit,Drake,1861470,https://open.spotify.com/track/7hDc8b7IXETo14hHIHdnhd,2017-10-06,2017-10-13,0.256,More Life,0.809,298941,0.463,True,https://i.scdn.co/image/8f5f72b3aadb8829d740137fd4a217853cdf82b7,0.085,11,0.109,-11.377,1,24,0.0396,111.98,4,0.364
106,T-Shirt,Migos,1845462,https://open.spotify.com/track/7KOlJ92bu51cltsD9KU5I7,2017-10-06,2017-10-13,0.242,Culture,0.865,242407,0.687,True,https://i.scdn.co/image/4047ff295bb33fc7b24cac467764e014b4803e11,0.0,10,0.158,-3.744,0,74,0.217,139.023,4,0.486
107,Easy Love,Lauv,1826526,https://open.spotify.com/track/2ZE3DJuizYTad2S4CvRRhK,2017-10-06,2017-10-13,0.302,Easy Love,0.745,224449,0.481,False,https://i.scdn.co/image/97d2a01a910284c624f78291dafa23a308f0c723,3.67e-06,2,0.0808,-8.291,1,11,0.054,137.001,4,0.229
108,do re mi,blackbear,1810995,https://open.spotify.com/track/3Q3myFA7q4Op95DOpHplaY,2017-10-06,2017-10-13,0.00419,digital druglord,0.742,212027,0.599,True,https://i.scdn.co/image/8eea0dd856fda2d20d00ada8d038003621b108ad,1.02e-05,8,0.126,-6.256,1,79,0.0465,110.977,3,0.154
109,Curve (feat. The Weeknd),Gucci Mane,1776375,https://open.spotify.com/track/1tp1xMJ1uaOktksskS0Fzs,2017-10-06,2017-10-13,0.294,Curve (feat. The Weeknd),0.76,161990,0.476,True,https://i.scdn.co/image/d15d59eae2bfd366f4e5c711c9dce071b910eddf,0.0,8,0.1,-8.103,1,5,0.241,147.01,4,0.354
110,4 AM,2 Chainz,1751959,https://open.spotify.com/track/1nX9KhK3Fff27SnrIor2Yb,2017-10-06,2017-10-13,0.118,Pretty Girls Like Trap Music,0.796,255560,0.5,True,https://i.scdn.co/image/19c7c77d62f91b42d479042285aeffa49f5b5037,0.0,1,0.155,-7.21,1,71,0.425,75.012,4,0.227
111,Small Town Boy,Dustin Lynch,1748222,https://open.spotify.com/track/2YMhrXQYKkm4kXLcXKKd5z,2017-10-06,2017-10-13,0.0251,Current Mood,0.554,205733,0.743,False,https://i.scdn.co/image/9ac99ccfcd8c9c8f32df092459b8351ce9b58a6b,0.0,9,0.359,-6.016,1,74,0.0287,72.997,4,0.673
